RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb
20251123-084902,97.98335266,100.0000153,82.63623047,1201.662476,0.0339681092469879,0.0009703462891566,1.257866725873494,1.164617062,12.44999981,4.2909638630060245,10337.5,10275.229915783131,2267.333252,2267.333252,3.0,1.1767068271927712,1123.0,1123.0,1.082658172,0.6305586445963854,0.0,0.0
20251123-090918,2.308522701,2.308522701,315.8010559,315.8010559,0.0245868807083333,0.2388010179583333,1.4039658424390244,1.386356711,7.300000191,2.704065049512195,10291.0,10277.914634146342,2267.3332520000004,2267.333252,9.5,1.1585365898292683,1123.0,1123.0,0.8572914,0.5856384874390244,0.0,0.0
20251123-091451,100.0000076,100.0000076,383.6913452,1248.713501,0.0253586625416666,0.0159389137083333,1.036420307560241,0.728213966,9.649999619,2.682931725518072,10473.5,10410.425710602409,2267.333252,2267.333252,10.0,1.2028112458192772,1123.0,1123.0,1.338148236,0.7216952824036145,0.0,0.0
20251123-093551,3.005802155,3.005802155,126.2755966,126.2755966,0.0235412924545454,0.504008360909091,1.38792786,1.348116517,7.133333206,3.0149999737,10297.0,10288.616699,2267.333252,2267.333252,2.0,1.1250000029999998,1123.0,1123.0,0.902272284,0.6523959816,0.0,0.0
20251123-093813,2.379999876,2.578899145,331.8650208,354.9872131,0.0177969118333333,0.04453404325,1.403242253682927,1.381548882,4.699999809,2.660162594195122,10346.0,10321.487757560975,2267.3332520000004,2267.333252,1.666666627,1.036585370219512,1124.0,1123.9878048780488,1.168776155,0.641182371,0.0,0.0
20251123-094419,100.0000153,100.0000153,239.8027191,336.5317383,0.0243585665652173,0.035575719173913,1.3094000554634146,1.15372014,8.25,3.663414635292683,10305.5,10289.617925609757,2267.3332520000004,2267.333252,2.0,1.2276422788536585,1124.0,1124.0,1.156096816,0.6276218701951218,0.0,0.0
20251123-095015,1.306626439,1.306626439,49.48832703,49.48832703,0.034690874,0.048195595,1.41969455775,1.420388103,6.233333111,3.06666663275,10336.33301,10313.43737875,2267.333252,2267.333252,12.0,2.333333335875,1124.0,1124.0,0.892229199,0.5930977685000001,0.0,0.0
20251123-095114,1.053859949,1.14429903,23.39744949,36.55413437,,,1.418938264125,1.418938279,3.033333302,2.11458332825,10421.66699,10336.125,2267.333252,2267.333252,10.5,2.1875,1124.0,1124.0,1.060745478,0.6371561476250001,0.0,0.0
20251123-095200,1.150093794,1.250588179,94.79985046,121.902565,0.018459123,0.837711751,1.41646304115,1.411143541,4.766666889,2.14250000115,10589.5,10415.066699,2267.333252,2267.333252,1.0,0.98333333435,1124.0,1124.0,0.990458131,0.64914852975,0.0,0.0
20251123-095415,100.0000153,100.0000153,447.6403198,848.4022217,0.023851979,0.0089634594315789,1.312209891987952,1.262695551,11.5,4.339056234072289,10354.33301,10318.864463674698,2267.333252,2267.333252,10.0,1.5060240972831327,1125.0,1124.9969879518071,1.424076557,0.7269724420903615,0.0,0.0
20251123-100835,100.0000153,100.0000153,179.4057159,477.9622192,0.0352503527291666,0.1279642405,1.2849768314096386,1.213933229,8.899999619,3.4090361150000006,10310.5,10294.19679493976,2267.3332520000004,2267.333252,9.5,1.3373493983253013,1125.0,1125.0,1.279599428,0.6804720565542168,0.0,0.0
20251123-101643,98.65001678,98.65001678,251.0892029,251.0892029,0.0174402172727272,0.1020873449090909,1.3916514704634146,1.364671588,8.800000191,2.8772357615609754,10349.0,10329.894316829268,2267.3332520000004,2267.333252,2.0,1.138211387,1125.0,1125.0,1.072977781,0.6706610049268292,0.0,0.0
20251123-102113,3.480152845,3.480152845,365.7798767,365.7798767,0.025364025,0.1738647733333333,1.3841412299512197,1.354632974,8.566666603,2.7150406430731704,10403.33301,10357.191072682926,2267.3332520000004,2267.333252,10.5,1.239837402292683,1125.0,1125.0,0.941387713,0.6132631715853658,0.0,0.0
20251123-102730,1.529824495,1.699300647,212.5507202,265.1994019,0.019114364,0.0179581666666666,1.413784198682927,1.404140949,5.0,2.243089422926829,10628.66699,10484.528439512194,2267.3332520000004,2267.333252,8.5,1.162601628,1125.0,1125.0,0.993302941,0.653195615195122,0.0,0.0
20251123-103207,1.267125964,1.267125964,46.35850143,46.35850143,0.02492029675,0.35814388475,1.413302674875,1.410213232,4.300000191,2.450000003,10280.0,10270.0207525,2267.333252,2267.333252,12.0,2.333333336,1125.0,1125.0,0.817165852,0.565462224375,0.0,0.0
20251123-103303,1.206923008,1.233073831,56.65924454,93.99865723,,,1.4189382671000002,1.41893816,5.633333206,2.20083332055,10745.66699,10506.7,2267.333252,2267.333252,1.333333373,1.0000000029999998,1126.0,1126.0,0.887034953,0.65514060555,0.0,0.0
20251123-103450,3.800819874,3.800819874,588.4454346,588.4454346,0.01516676,0.0788121406666666,1.403521010614458,1.360550046,6.366666794,2.2036144540240965,11011.0,10673.124564216869,2267.3332520000004,2267.333252,10.0,1.1305220902771085,1126.0,1126.0,1.086423278,0.6551597692650603,0.0,0.0
20251123-104448,1.660689592,1.725176454,129.75354,152.0151062,0.0248200165,0.082401728,1.4103535712000002,1.398660541,6.166666508,2.6974999666,10456.0,10392.925,2267.333252,2267.333252,1.5,1.0250000060000002,1126.0,1126.0,1.044665456,0.7126579628,0.0,0.0
20251123-104802,100.0000153,100.0000153,282.0041809,867.7722778,0.0251119824583333,0.0238472141666666,1.252156847987952,1.158251524,9.800000191,3.926907628415663,10571.0,10434.07030060241,2267.333252,2267.333252,2.0,1.452811245463855,1126.0,1126.0,1.330510139,0.7583576810662651,0.0,0.0
20251123-110241,1.558979988,1.58022213,129.7613678,138.8991852,0.017603792,0.047837059,1.41236686705,1.407169223,6.449999809,2.8049999833,10428.0,10366.0999515,2267.333252,2267.333252,1.333333373,1.01666666865,1126.0,1126.0,0.9168908,0.6711430146999999,0.0,0.0
20251123-110536,100.0000153,100.0000153,355.0782471,1363.513794,0.0133887301666666,0.0480187465416666,1.3070855599397588,1.188745618,19.85000038,3.251305218915664,12782.0,10676.03713885542,2267.333252,2267.333252,16.0,2.0722891573554216,1175.0,1130.870481927711,1.228791356,0.7664073553192771,0.0,0.0
20251123-112831,100.0000153,100.0000153,143.5912323,297.6913452,0.0349438660434782,0.1031922433913043,1.386079180487805,1.367788076,9.199999809,5.167479657512194,13242.5,12490.878072439024,2267.3332520000004,2267.333252,26.5,16.146341451536582,1160.0,1159.0487804878048,1.085178375,0.6837961382926828,0.0,0.0
20251123-113347,100.0000153,100.0000153,1316.530273,1552.696533,0.0184405849166666,0.00735772375,1.353794282427711,1.310735822,20.39999962,4.097791159006023,14204.33301,13261.330313493974,2267.333252,2267.333252,25.33333397,18.3393574621988,1160.0,1159.7409638554218,1.174925327,0.6645379132831325,0.0,0.0
20251123-115952,28.47555733,28.47555733,1326.230713,1326.230713,0.0148468708333333,0.0147621681666666,1.3743988626566264,1.292350054,8.266666412,3.3150602403012046,16300.0,14150.37650018072,2267.333252,2267.333252,32.0,14.226907640969875,2758.0,1549.3172703012049,1.005123615,0.6262299831566265,0.0,0.0
20251123-122212,1.547797322,1.617913723,142.6580963,174.2281799,0.02453877,0.06377423,1.4166206657,1.41202414,8.899999619,6.0941666843,15640.33301,15442.4916505,2267.333252,2267.333252,24.0,15.1333334676,2740.0,2725.9333496,0.735731125,0.5248874866000001,0.0,0.0
20251123-122542,1.175757527,1.318548322,370.7799377,447.7095032,0.012635043,0.044962853,1.4177420139268295,1.415355921,8.233333588,6.154878081317073,15860.66699,15511.75607390244,2267.3332520000004,2267.333252,24.5,15.085365900609755,2723.5,2721.512195121951,0.821904719,0.5109392833902439,0.0,0.0
20251123-123324,1.038859129,1.071609378,26.15562439,61.64538193,0.018341506,0.372069746,1.4185679405,1.416416049,9.233333588,7.504166781875,15417.5,15362.64587375,2267.333252,2267.333252,19.66666603,13.74999988125,2724.0,2723.125,0.67961067,0.545098669875,0.0,0.0
20251123-123438,100.0000153,100.0000153,522.1708984,677.6116943,0.01798710275,0.0080728839166666,1.3362983407228914,1.268075824,10.64999962,7.130522096012048,15521.5,15432.479915783137,2267.3332520000004,2267.333252,26.5,14.57028112060241,2732.0,2729.0321294939763,1.001134872,0.5885280015060241,0.0,0.0
20251123-124607,1.25372541,1.27312243,15.0119009,92.03334808,0.0184088275,0.062179303,1.42017555225,1.42329967,7.699999809,6.670833349125,15400.33301,15379.10412625,2267.333252,2267.333252,18.0,12.208333195999998,2732.0,2731.6875,0.563961148,0.465254571375,0.0,0.0
20251123-124750,10.44040585,11.26900196,162.6476135,168.2214966,0.0257665908,0.3596583218,1.41342910535,1.40455997,9.350000381,6.849166703250001,15540.5,15428.758398,2267.333252,2267.333252,28.5,15.15833339675,2734.0,2732.775,0.709895968,0.501718297,0.0,0.0
20251123-125102,77.24001312,77.24001312,445.3951416,445.3951416,0.034663031902439,0.0119199302195121,1.3469887332682926,1.308797717,18.35000038,6.195934929512196,15944.5,14654.065048536586,2267.3332520000004,2267.333252,21.0,10.752032512682923,3111.0,2163.6666646829267,0.884775817,0.5185263752926829,0.0,0.0
20251123-125845,1.072826028,1.145131111,26.14122009,50.57607269,,,1.418938264125,1.418938279,11.85000038,4.947916746000001,15777.0,15741.3125,2267.333252,2267.333252,15.5,12.458333254375,3060.0,3045.2083435,0.587708652,0.5438482463750001,0.0,0.0
20251123-125948,1.182476163,1.197323084,33.3227272,68.59823608,0.011332212,0.268632501,1.4189039915,1.418704867,7.266666889,4.914583355125,15803.0,15660.7707525,2267.333252,2267.333252,15.5,13.4791666275,3033.666748,3030.7083435,0.663775802,0.513312623,0.0,0.0
20251123-130109,2.833660126,2.833660126,1314.338135,1314.338135,0.0127700445,0.0400078633333333,1.4070214406807229,1.375001311,41.5,6.279116491198796,16374.33301,15782.762054036148,2267.333252,2267.333252,26.0,14.786144561084338,3163.333252,2839.430719216867,1.052300811,0.5206773878975903,0.0,0.0
